assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-B1860-036-A02,CHI-B1860-036,year_completed,1867,ANDREAS2_EDU,high,true,"Opened May 6, 1867; same plan as Cottage Grove. Source follows the school beyond 1871, supporting survival."
CHI-B1860-036-A03,CHI-B1860-036,historical_address,Twentieth Street and Johnson Street,ANDREAS2_EDU,high,true,"Opened May 6, 1867; same plan as Cottage Grove. Source follows the school beyond 1871, supporting survival."
CHI-B1860-036-A04,CHI-B1860-036,fire_fate_1871,survived,ANDREAS2_EDU,high,true,"Opened May 6, 1867; same plan as Cottage Grove. Source follows the school beyond 1871, supporting survival."
CHI-B1860-037-A01,CHI-B1860-037,existence_and_identity,Pearson Street Primary School,ANDREAS2_EDU,high,true,"Opened January 2, 1867; explicitly destroyed in the Great Fire with property valued above $16,000."
CHI-B1860-037-A02,CHI-B1860-037,year_completed,1867,ANDREAS2_EDU,high,true,"Opened January 2, 1867; explicitly destroyed in the Great Fire with property valued above $16,000."
CHI-B1860-037-A03,CHI-B1860-037,historical_address,Pearson and Market Streets,ANDREAS2_EDU,high,true,"Opened January 2, 1867; explicitly destroyed in the Great Fire with property valued above $16,000."
CHI-B1860-037-A04,CHI-B1860-037,year_demolished,1871,ANDREAS2_EDU,high,true,"Opened January 2, 1867; explicitly destroyed in the Great Fire with property valued above $16,000."
CHI-B1860-037-A05,CHI-B1860-037,fire_fate_1871,destroyed,ANDREAS2_EDU,high,true,"Opened January 2, 1867; explicitly destroyed in the Great Fire with property valued above $16,000."
CHI-B1860-038-A01,CHI-B1860-038,existence_and_identity,National Elevator,ANDREAS2_GRAIN,high,true,"Built in 1867 with 250,000-bushel capacity and burned October 9, 1871; rebuilt 1871-72 as a distinct successor."
CHI-B1860-038-A02,CHI-B1860-038,year_completed,1867,ANDREAS2_GRAIN,high,true,"Built in 1867 with 250,000-bushel capacity and burned October 9, 1871; rebuilt 1871-72 as a distinct successor."
CHI-B1860-038-A03,CHI-B1860-038,historical_address,Exact site not stated in cited passage,ANDREAS2_GRAIN,high,true,"Built in 1867 with 250,000-bushel capacity and burned October 9, 1871; rebuilt 1871-72 as a distinct successor."
CHI-B1860-038-A04,CHI-B1860-038,year_demolished,1871,ANDREAS2_GRAIN,high,true,"Built in 1867 with 250,000-bushel capacity and burned October 9, 1871; rebuilt 1871-72 as a distinct successor."
CHI-B1860-038-A05,CHI-B1860-038,fire_fate_1871,destroyed,ANDREAS2_GRAIN,high,true,"Built in 1867 with 250,000-bushel capacity and burned October 9, 1871; rebuilt 1871-72 as a distinct successor."
CHI-B1860-039-A01,CHI-B1860-039,existence_and_identity,Jews' Hospital,ANDREAS2_HOSPITALS,high,false,"Cornerstone September 2, 1867; completed 1868 for about $30,000; destroyed around 11 a.m. October 9, 1871."
CHI-B1860-039-A02,CHI-B1860-039,year_completed,1868,ANDREAS2_HOSPITALS,high,false,"Cornerstone September 2, 1867; completed 1868 for about $30,000; destroyed around 11 a.m. October 9, 1871."
CHI-B1860-039-A03,CHI-B1860-039,historical_address,537 North LaSalle Street between Schiller and Goethe Streets,ANDREAS2_HOSPITALS,high,false,"Cornerstone September 2, 1867; completed 1868 for about $30,000; destroyed around 11 a.m. October 9, 1871."
CHI-B1860-039-A04,CHI-B1860-039,year_demolished,1871,ANDREAS2_HOSPITALS,high,false,"Cornerstone September 2, 1867; completed 1868 for about $30,000; destroyed around 11 a.m. October 9, 1871."
CHI-B1860-039-A05,CHI-B1860-039,fire_fate_1871,destroyed,ANDREAS2_HOSPITALS,high,false,"Cornerstone September 2, 1867; completed 1868 for about $30,000; destroyed around 11 a.m. October 9, 1871."
CHI-B1860-040-A01,CHI-B1860-040,existence_and_identity,Chicago Avenue waterworks machine shop,ANDREAS2_INFRA,high,false,Construction began fall 1867 and completed February 1868; almost total loss in fire and rebuilt on old foundation.
CHI-B1860-040-A02,CHI-B1860-040,year_completed,1868,ANDREAS2_INFRA,high,false,Construction began fall 1867 and completed February 1868; almost total loss in fire and rebuilt on old foundation.
CHI-B1860-040-A03,CHI-B1860-040,historical_address,"Waterworks grounds bounded by Chicago Avenue, Pine, Pearson, and lake",ANDREAS2_INFRA,high,false,Construction began fall 1867 and completed February 1868; almost total loss in fire and rebuilt on old foundation.
CHI-B1860-040-A04,CHI-B1860-040,year_demolished,1871,ANDREAS2_INFRA,high,false,Construction began fall 1867 and completed February 1868; almost total loss in fire and rebuilt on old foundation.
CHI-B1860-040-A05,CHI-B1860-040,fire_fate_1871,destroyed,ANDREAS2_INFRA,high,false,Construction began fall 1867 and completed February 1868; almost total loss in fire and rebuilt on old foundation.
CHI-B1860-041-A01,CHI-B1860-041,existence_and_identity,Elm Street Primary School,ANDREAS2_EDU,high,false,"Opened September 5, 1868; cost nearly $20,000; explicitly destroyed in 1871."
CHI-B1860-041-A02,CHI-B1860-041,year_completed,1868,ANDREAS2_EDU,high,false,"Opened September 5, 1868; cost nearly $20,000; explicitly destroyed in 1871."
CHI-B1860-041-A03,CHI-B1860-041,historical_address,Rush and Elm Streets,ANDREAS2_EDU,high,false,"Opened September 5, 1868; cost nearly $20,000; explicitly destroyed in 1871."
CHI-B1860-041-A04,CHI-B1860-041,year_demolished,1871,ANDREAS2_EDU,high,false,"Opened September 5, 1868; cost nearly $20,000; explicitly destroyed in 1871."
CHI-B1860-041-A05,CHI-B1860-041,fire_fate_1871,destroyed,ANDREAS2_EDU,high,false,"Opened September 5, 1868; cost nearly $20,000; explicitly destroyed in 1871."
CHI-B1860-042-A01,CHI-B1860-042,existence_and_identity,Holden School,ANDREAS2_EDU,high,true,"Dedicated May 2, 1868; cost over $70,000. Location south of fire and continued principalship support survival."
CHI-B1860-042-A02,CHI-B1860-042,year_completed,1868,ANDREAS2_EDU,high,true,"Dedicated May 2, 1868; cost over $70,000. Location south of fire and continued principalship support survival."
CHI-B1860-042-A03,CHI-B1860-042,historical_address,Deering Street and Thirty-first Street,ANDREAS2_EDU,high,true,"Dedicated May 2, 1868; cost over $70,000. Location south of fire and continued principalship support survival."
CHI-B1860-042-A04,CHI-B1860-042,fire_fate_1871,survived,ANDREAS2_EDU,high,true,"Dedicated May 2, 1868; cost over $70,000. Location south of fire and continued principalship support survival."
CHI-B1860-043-A01,CHI-B1860-043,existence_and_identity,Hayes School,ANDREAS2_EDU,high,true,"Built for over $70,000 and dedicated September 25, 1868; west-side location and continued operation support survival."
CHI-B1860-043-A02,CHI-B1860-043,year_completed,1868,ANDREAS2_EDU,high,true,"Built for over $70,000 and dedicated September 25, 1868; west-side location and continued operation support survival."
CHI-B1860-043-A03,CHI-B1860-043,historical_address,Leavitt Street between Walnut and Fulton Streets,ANDREAS2_EDU,high,true,"Built for over $70,000 and dedicated September 25, 1868; west-side location and continued operation support survival."
CHI-B1860-043-A04,CHI-B1860-043,fire_fate_1871,survived,ANDREAS2_EDU,high,true,"Built for over $70,000 and dedicated September 25, 1868; west-side location and continued operation support survival."
CHI-B1860-044-A01,CHI-B1860-044,existence_and_identity,Carpenter School,ANDREAS2_EDU,high,true,"Built in 1868 for over $75,000. Postfire continuation supports survival; final fate unresolved."
CHI-B1860-044-A02,CHI-B1860-044,year_completed,1868,ANDREAS2_EDU,high,true,"Built in 1868 for over $75,000. Postfire continuation supports survival; final fate unresolved."
CHI-B1860-044-A03,CHI-B1860-044,historical_address,Centre Avenue and Second Street,ANDREAS2_EDU,high,true,"Built in 1868 for over $75,000. Postfire continuation supports survival; final fate unresolved."
CHI-B1860-044-A04,CHI-B1860-044,fire_fate_1871,survived,ANDREAS2_EDU,high,true,"Built in 1868 for over $75,000. Postfire continuation supports survival; final fate unresolved."
CHI-B1860-045-A01,CHI-B1860-045,existence_and_identity,Wentworth Avenue Primary School,ANDREAS2_EDU,high,true,"Opened September 5, 1868; cost nearly $20,000. Exact parcel and final disposition need review."
CHI-B1860-045-A02,CHI-B1860-045,year_completed,1868,ANDREAS2_EDU,high,true,"Opened September 5, 1868; cost nearly $20,000. Exact parcel and final disposition need review."
CHI-B1860-045-A03,CHI-B1860-045,historical_address,"Wentworth Avenue, exact cross street not stated",ANDREAS2_EDU,high,true,"Opened September 5, 1868; cost nearly $20,000. Exact parcel and final disposition need review."
CHI-B1860-045-A04,CHI-B1860-045,fire_fate_1871,survived,ANDREAS2_EDU,high,true,"Opened September 5, 1868; cost nearly $20,000. Exact parcel and final disposition need review."
CHI-B1860-046-A01,CHI-B1860-046,existence_and_identity,Chicago Water Tower,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Cornerstone March 25, 1867; completed early 1869. Official landmark record confirms survival within the burn district."
CHI-B1860-046-A02,CHI-B1860-046,year_completed,1869,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Cornerstone March 25, 1867; completed early 1869. Official landmark record confirms survival within the burn district."
CHI-B1860-046-A03,CHI-B1860-046,historical_address,Pine Street waterworks grounds,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Cornerstone March 25, 1867; completed early 1869. Official landmark record confirms survival within the burn district."
CHI-B1860-046-A04,CHI-B1860-046,architect_or_builder,William W. Boyington,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Cornerstone March 25, 1867; completed early 1869. Official landmark record confirms survival within the burn district."
CHI-B1860-046-A05,CHI-B1860-046,fire_fate_1871,survived,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Cornerstone March 25, 1867; completed early 1869. Official landmark record confirms survival within the burn district."
CHI-B1860-047-A01,CHI-B1860-047,existence_and_identity,Chicago Avenue Pumping Station,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Pump foundations begun 1866; building completed early 1869. Fire damaged roof/works and disabled machinery, but masonry building survived and was repaired."
CHI-B1860-047-A02,CHI-B1860-047,year_completed,1869,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Pump foundations begun 1866; building completed early 1869. Fire damaged roof/works and disabled machinery, but masonry building survived and was repaired."
CHI-B1860-047-A03,CHI-B1860-047,historical_address,"Chicago Avenue, Pine Street, Pearson Street, and lake",ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Pump foundations begun 1866; building completed early 1869. Fire damaged roof/works and disabled machinery, but masonry building survived and was repaired."
CHI-B1860-047-A04,CHI-B1860-047,architect_or_builder,William W. Boyington; engineering by Ellis S. Chesbrough and DeWitt C. Cregier,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Pump foundations begun 1866; building completed early 1869. Fire damaged roof/works and disabled machinery, but masonry building survived and was repaired."
CHI-B1860-047-A05,CHI-B1860-047,fire_fate_1871,survived,ANDREAS2_INFRA;CITY_WATERTOWER,high,false,"Pump foundations begun 1866; building completed early 1869. Fire damaged roof/works and disabled machinery, but masonry building survived and was repaired."
CHI-B1860-048-A01,CHI-B1860-048,existence_and_identity,New Franklin School,ANDREAS2_EDU,high,false,"Occupied January 4 and dedicated January 8, 1869; explicitly destroyed with its branch in the Great Fire."
CHI-B1860-048-A02,CHI-B1860-048,year_completed,1869,ANDREAS2_EDU,high,false,"Occupied January 4 and dedicated January 8, 1869; explicitly destroyed with its branch in the Great Fire."
CHI-B1860-048-A03,CHI-B1860-048,historical_address,Division and Sedgwick Streets,ANDREAS2_EDU,high,false,"Occupied January 4 and dedicated January 8, 1869; explicitly destroyed with its branch in the Great Fire."
CHI-B1860-048-A04,CHI-B1860-048,year_demolished,1871,ANDREAS2_EDU,high,false,"Occupied January 4 and dedicated January 8, 1869; explicitly destroyed with its branch in the Great Fire."
CHI-B1860-048-A05,CHI-B1860-048,fire_fate_1871,destroyed,ANDREAS2_EDU,high,false,"Occupied January 4 and dedicated January 8, 1869; explicitly destroyed with its branch in the Great Fire."
CHI-B1860-049-A01,CHI-B1860-049,existence_and_identity,Second Farwell Hall,ANDREAS2_SOCIAL,high,false,"Dedicated January 19, 1869 and swept away in the Great Fire."
CHI-B1860-049-A02,CHI-B1860-049,year_completed,1869,ANDREAS2_SOCIAL,high,false,"Dedicated January 19, 1869 and swept away in the Great Fire."
CHI-B1860-049-A03,CHI-B1860-049,historical_address,Madison Street between Clark and LaSalle Streets,ANDREAS2_SOCIAL,high,false,"Dedicated January 19, 1869 and swept away in the Great Fire."
CHI-B1860-049-A04,CHI-B1860-049,year_demolished,1871,ANDREAS2_SOCIAL,high,false,"Dedicated January 19, 1869 and swept away in the Great Fire."
CHI-B1860-049-A05,CHI-B1860-049,fire_fate_1871,destroyed,ANDREAS2_SOCIAL,high,false,"Dedicated January 19, 1869 and swept away in the Great Fire."
CHI-B1860-050-A01,CHI-B1860-050,existence_and_identity,Abraham Groesbeck House,CITY_GROESBECK,high,false,"Official landmark record confirms date, architect, use, address, and survival."
CHI-B1860-050-A02,CHI-B1860-050,year_completed,1869,CITY_GROESBECK,high,false,"Official landmark record confirms date, architect, use, address, and survival."
CHI-B1860-050-A03,CHI-B1860-050,historical_address,Washington Boulevard,CITY_GROESBECK,high,false,"Official landmark record confirms date, architect, use, address, and survival."
CHI-B1860-050-A04,CHI-B1860-050,architect_or_builder,Otis L. Wheelock,CITY_GROESBECK,high,false,"Official landmark record confirms date, architect, use, address, and survival."
CHI-B1860-050-A05,CHI-B1860-050,fire_fate_1871,survived,CITY_GROESBECK,high,false,"Official landmark record confirms date, architect, use, address, and survival."
CHI-B1860-051-A01,CHI-B1860-051,existence_and_identity,Chicago Tribune Building of 1869,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-051-A02,CHI-B1860-051,year_completed,1869,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-051-A03,CHI-B1860-051,historical_address,Dearborn Street business district,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-051-A04,CHI-B1860-051,architect_or_builder,Edward Burling association,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-051-A05,CHI-B1860-051,year_demolished,1871,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-051-A06,CHI-B1860-051,fire_fate_1871,destroyed,ANDREAS2_ARCH,high,true,"Erected for $225,000 and considered fireproof; destroyed in the fire, illustrating failure of ante-fire fireproofing assumptions."
CHI-B1860-052-A01,CHI-B1860-052,existence_and_identity,Carpenter Chapel,CITY_FIRSTBAPTIST,high,false,Official city record identifies the adjacent chapel as an 1869 Wheelock design; survives within First Baptist Congregational complex.
CHI-B1860-052-A02,CHI-B1860-052,year_completed,1869,CITY_FIRSTBAPTIST,high,false,Official city record identifies the adjacent chapel as an 1869 Wheelock design; survives within First Baptist Congregational complex.
CHI-B1860-052-A03,CHI-B1860-052,historical_address,Union Park at Ashland Avenue,CITY_FIRSTBAPTIST,high,false,Official city record identifies the adjacent chapel as an 1869 Wheelock design; survives within First Baptist Congregational complex.
CHI-B1860-052-A04,CHI-B1860-052,architect_or_builder,Otis L. Wheelock,CITY_FIRSTBAPTIST,high,false,Official city record identifies the adjacent chapel as an 1869 Wheelock design; survives within First Baptist Congregational complex.
CHI-B1860-052-A05,CHI-B1860-052,fire_fate_1871,survived,CITY_FIRSTBAPTIST,high,false,Official city record identifies the adjacent chapel as an 1869 Wheelock design; survives within First Baptist Congregational complex.
CHI-B1860-053-A01,CHI-B1860-053,existence_and_identity,St. Ignatius College main building,CITY_IGNATIUS,high,false,Built in 1869 and opened in 1870; 1874 west addition is a separate later event.
CHI-B1860-053-A02,CHI-B1860-053,year_completed,1869,CITY_IGNATIUS,high,false,Built in 1869 and opened in 1870; 1874 west addition is a separate later event.
CHI-B1860-053-A03,CHI-B1860-053,historical_address,Twelfth Street near May Street,CITY_IGNATIUS,high,false,Built in 1869 and opened in 1870; 1874 west addition is a separate later event.
CHI-B1860-053-A04,CHI-B1860-053,architect_or_builder,Toussaint Menard; John P. Huber,CITY_IGNATIUS,high,false,Built in 1869 and opened in 1870; 1874 west addition is a separate later event.
CHI-B1860-053-A05,CHI-B1860-053,fire_fate_1871,survived,CITY_IGNATIUS,high,false,Built in 1869 and opened in 1870; 1874 west addition is a separate later event.
CHI-B1860-054-A01,CHI-B1860-054,existence_and_identity,Mercy Hospital central building and south wing,ANDREAS2_HOSPITALS,high,true,Central block and south wing erected in 1869 and accommodated a 300-patient complex. South-side location supports survival; final removal/replacement needs research.
CHI-B1860-054-A02,CHI-B1860-054,year_completed,1869,ANDREAS2_HOSPITALS,high,true,Central block and south wing erected in 1869 and accommodated a 300-patient complex. South-side location supports survival; final removal/replacement needs research.
CHI-B1860-054-A03,CHI-B1860-054,historical_address,Northwest corner Calumet Avenue and Twenty-sixth Street,ANDREAS2_HOSPITALS,high,true,Central block and south wing erected in 1869 and accommodated a 300-patient complex. South-side location supports survival; final removal/replacement needs research.
CHI-B1860-054-A04,CHI-B1860-054,fire_fate_1871,survived,ANDREAS2_HOSPITALS,high,true,Central block and south wing erected in 1869 and accommodated a 300-patient complex. South-side location supports survival; final removal/replacement needs research.
CHI-B1860-055-A01,CHI-B1860-055,existence_and_identity,New U.S. Marine Hospital,ANDREAS2_HOSPITALS,high,true,"Work began in 1869 and completed 1872 for $452,000; included because construction starts in decade. Site outside fire district."
CHI-B1860-055-A02,CHI-B1860-055,year_completed,1872,ANDREAS2_HOSPITALS,high,true,"Work began in 1869 and completed 1872 for $452,000; included because construction starts in decade. Site outside fire district."
CHI-B1860-055-A03,CHI-B1860-055,historical_address,Lake View on ten-acre lakefront site,ANDREAS2_HOSPITALS,high,true,"Work began in 1869 and completed 1872 for $452,000; included because construction starts in decade. Site outside fire district."
CHI-B1860-055-A04,CHI-B1860-055,fire_fate_1871,survived,ANDREAS2_HOSPITALS,high,true,"Work began in 1869 and completed 1872 for $452,000; included because construction starts in decade. Site outside fire district."
CHI-B1860-056-A01,CHI-B1860-056,existence_and_identity,St. John's Catholic School,ANDREAS2_CATHOLIC,high,true,"Built for $75,000 including land and capacity 1,500; Andreas states the parish property was destroyed in 1871."
CHI-B1860-056-A02,CHI-B1860-056,year_completed,1869,ANDREAS2_CATHOLIC,high,true,"Built for $75,000 including land and capacity 1,500; Andreas states the parish property was destroyed in 1871."
CHI-B1860-056-A03,CHI-B1860-056,historical_address,Clark Street immediately north of St. John's Church at Old Street,ANDREAS2_CATHOLIC,high,true,"Built for $75,000 including land and capacity 1,500; Andreas states the parish property was destroyed in 1871."
CHI-B1860-056-A04,CHI-B1860-056,year_demolished,1871,ANDREAS2_CATHOLIC,high,true,"Built for $75,000 including land and capacity 1,500; Andreas states the parish property was destroyed in 1871."
CHI-B1860-056-A05,CHI-B1860-056,fire_fate_1871,destroyed,ANDREAS2_CATHOLIC,high,true,"Built for $75,000 including land and capacity 1,500; Andreas states the parish property was destroyed in 1871."
CHI-B1860-057-A01,CHI-B1860-057,existence_and_identity,South Congregational Church,ANDREAS2_PROTESTANT,high,true,"First used August 29 and dedicated September 12, 1869; location south of burn district supports survival, but later fate remains unresolved."
CHI-B1860-057-A02,CHI-B1860-057,year_completed,1869,ANDREAS2_PROTESTANT,high,true,"First used August 29 and dedicated September 12, 1869; location south of burn district supports survival, but later fate remains unresolved."
CHI-B1860-057-A03,CHI-B1860-057,historical_address,Indiana Avenue and Twenty-sixth Street,ANDREAS2_PROTESTANT,high,true,"First used August 29 and dedicated September 12, 1869; location south of burn district supports survival, but later fate remains unresolved."
CHI-B1860-057-A04,CHI-B1860-057,fire_fate_1871,survived,ANDREAS2_PROTESTANT,high,true,"First used August 29 and dedicated September 12, 1869; location south of burn district supports survival, but later fate remains unresolved."
CHI-B1860-058-A01,CHI-B1860-058,existence_and_identity,First Congregational Church of 1870,ANDREAS2_PROTESTANT,high,false,"Cornerstone July 10, 1869; completed/dedicated June 5, 1870. Included as cross-decade start; used as city and Relief Society headquarters after fire."
CHI-B1860-058-A02,CHI-B1860-058,year_completed,1870,ANDREAS2_PROTESTANT,high,false,"Cornerstone July 10, 1869; completed/dedicated June 5, 1870. Included as cross-decade start; used as city and Relief Society headquarters after fire."
CHI-B1860-058-A03,CHI-B1860-058,historical_address,West Washington and Ann Streets,ANDREAS2_PROTESTANT,high,false,"Cornerstone July 10, 1869; completed/dedicated June 5, 1870. Included as cross-decade start; used as city and Relief Society headquarters after fire."
CHI-B1860-058-A04,CHI-B1860-058,fire_fate_1871,survived,ANDREAS2_PROTESTANT,high,false,"Cornerstone July 10, 1869; completed/dedicated June 5, 1870. Included as cross-decade start; used as city and Relief Society headquarters after fire."
CHI-B1860-059-A01,CHI-B1860-059,existence_and_identity,St. Michael's Catholic Church,ANDREAS2_CATHOLIC,high,true,Erected in 1869-70; walls remained substantially intact in the fire although steeple and bells burned. Included because construction began in decade.
CHI-B1860-059-A02,CHI-B1860-059,year_completed,1870,ANDREAS2_CATHOLIC,high,true,Erected in 1869-70; walls remained substantially intact in the fire although steeple and bells burned. Included because construction began in decade.
CHI-B1860-059-A03,CHI-B1860-059,historical_address,Southeast corner Hurlbut and Linden Streets,ANDREAS2_CATHOLIC,high,true,Erected in 1869-70; walls remained substantially intact in the fire although steeple and bells burned. Included because construction began in decade.
CHI-B1860-059-A04,CHI-B1860-059,fire_fate_1871,survived,ANDREAS2_CATHOLIC,high,true,Erected in 1869-70; walls remained substantially intact in the fire although steeple and bells burned. Included because construction began in decade.
CHI-B1860-060-A01,CHI-B1860-060,existence_and_identity,Chicago waterworks pump well and 1867 engine foundations,ANDREAS2_INFRA,high,true,Pump well completed March 1867; foundation completed November 1866 and 18-million-gallon engine entered service July 1867. Separate infrastructure component from the enclosing Pumping Station.
CHI-B1860-060-A02,CHI-B1860-060,year_completed,1867,ANDREAS2_INFRA,high,true,Pump well completed March 1867; foundation completed November 1866 and 18-million-gallon engine entered service July 1867. Separate infrastructure component from the enclosing Pumping Station.
CHI-B1860-060-A03,CHI-B1860-060,historical_address,Chicago Avenue waterworks grounds,ANDREAS2_INFRA,high,true,Pump well completed March 1867; foundation completed November 1866 and 18-million-gallon engine entered service July 1867. Separate infrastructure component from the enclosing Pumping Station.
CHI-B1860-060-A04,CHI-B1860-060,architect_or_builder,Ellis S. Chesbrough; DeWitt C. Cregier; George W. Quintard engine,ANDREAS2_INFRA,high,true,Pump well completed March 1867; foundation completed November 1866 and 18-million-gallon engine entered service July 1867. Separate infrastructure component from the enclosing Pumping Station.
CHI-B1860-060-A05,CHI-B1860-060,fire_fate_1871,survived,ANDREAS2_INFRA,high,true,Pump well completed March 1867; foundation completed November 1866 and 18-million-gallon engine entered service July 1867. Separate infrastructure component from the enclosing Pumping Station.
CHI-CHI1870-001-A01,CHI-CHI1870-001,existence_and_identity,Michigan Avenue Hotel,AND1886V2,high,false,Opened September 1870 with about 79 rooms. Andreas states it escaped the conflagration and was the only building of considerable size on the South Side to do so; it served as a boundary landmark.
CHI-CHI1870-001-A02,CHI-CHI1870-001,year_completed,1870,AND1886V2,high,false,Opened September 1870 with about 79 rooms. Andreas states it escaped the conflagration and was the only building of considerable size on the South Side to do so; it served as a boundary landmark.
CHI-CHI1870-001-A03,CHI-CHI1870-001,historical_address,Southwest corner Michigan Avenue and Congress Street,AND1886V2,high,false,Opened September 1870 with about 79 rooms. Andreas states it escaped the conflagration and was the only building of considerable size on the South Side to do so; it served as a boundary landmark.
CHI-CHI1870-001-A04,CHI-CHI1870-001,fire_fate_1871,survived,AND1886V2,high,false,Opened September 1870 with about 79 rooms. Andreas states it escaped the conflagration and was the only building of considerable size on the South Side to do so; it served as a boundary landmark.
CHI-CHI1870-002-A01,CHI-CHI1870-002,existence_and_identity,Palmer House I,AND1886V2,high,false,Completed and opened September 26 1870. The hotel had 225 rooms; Andreas gives $200000 building cost and $100000 furnishing cost.
CHI-CHI1870-002-A02,CHI-CHI1870-002,year_completed,1870,AND1886V2,high,false,Completed and opened September 26 1870. The hotel had 225 rooms; Andreas gives $200000 building cost and $100000 furnishing cost.
CHI-CHI1870-002-A03,CHI-CHI1870-002,historical_address,Northwest corner State and Quincy streets,AND1886V2,high,false,Completed and opened September 26 1870. The hotel had 225 rooms; Andreas gives $200000 building cost and $100000 furnishing cost.
CHI-CHI1870-002-A04,CHI-CHI1870-002,year_demolished,1871,AND1886V2,high,false,Completed and opened September 26 1870. The hotel had 225 rooms; Andreas gives $200000 building cost and $100000 furnishing cost.
CHI-CHI1870-002-A05,CHI-CHI1870-002,fire_fate_1871,destroyed,AND1886V2,high,false,Completed and opened September 26 1870. The hotel had 225 rooms; Andreas gives $200000 building cost and $100000 furnishing cost.
CHI-CHI1870-003-A01,CHI-CHI1870-003,existence_and_identity,Grand Pacific Hotel I,AND1886V2,high,false,By October 1871 the walls had reached full height and a substantial roof was present. The unfinished hotel was destroyed October 9 leaving a ruin.
CHI-CHI1870-003-A02,CHI-CHI1870-003,historical_address,Block bounded by Clark; Jackson; LaSalle; and Quincy streets,AND1886V2,high,false,By October 1871 the walls had reached full height and a substantial roof was present. The unfinished hotel was destroyed October 9 leaving a ruin.
CHI-CHI1870-003-A03,CHI-CHI1870-003,architect_or_builder,W. W. Boyington,AND1886V2,high,false,By October 1871 the walls had reached full height and a substantial roof was present. The unfinished hotel was destroyed October 9 leaving a ruin.
CHI-CHI1870-003-A04,CHI-CHI1870-003,year_demolished,1871,AND1886V2,high,false,By October 1871 the walls had reached full height and a substantial roof was present. The unfinished hotel was destroyed October 9 leaving a ruin.
CHI-CHI1870-003-A05,CHI-CHI1870-003,fire_fate_1871,destroyed,AND1886V2,high,false,By October 1871 the walls had reached full height and a substantial roof was present. The unfinished hotel was destroyed October 9 leaving a ruin.
CHI-CHI1870-004-A01,CHI-CHI1870-004,existence_and_identity,Bigelow House,AND1886V2,high,false,Destroyed on its intended opening day October 9 1871. Ben H. Skinner had leased and furnished it. Footprint 178 by 110 feet; middle tower 115 feet; $225000 building and $200000 furnishings.
CHI-CHI1870-004-A02,CHI-CHI1870-004,year_completed,1871,AND1886V2,high,false,Destroyed on its intended opening day October 9 1871. Ben H. Skinner had leased and furnished it. Footprint 178 by 110 feet; middle tower 115 feet; $225000 building and $200000 furnishings.
CHI-CHI1870-004-A03,CHI-CHI1870-004,historical_address,Southwest corner Dearborn and Adams streets; Quincy Street rear,AND1886V2,high,false,Destroyed on its intended opening day October 9 1871. Ben H. Skinner had leased and furnished it. Footprint 178 by 110 feet; middle tower 115 feet; $225000 building and $200000 furnishings.
CHI-CHI1870-004-A04,CHI-CHI1870-004,year_demolished,1871,AND1886V2,high,false,Destroyed on its intended opening day October 9 1871. Ben H. Skinner had leased and furnished it. Footprint 178 by 110 feet; middle tower 115 feet; $225000 building and $200000 furnishings.
CHI-CHI1870-004-A05,CHI-CHI1870-004,fire_fate_1871,destroyed,AND1886V2,high,false,Destroyed on its intended opening day October 9 1871. Ben H. Skinner had leased and furnished it. Footprint 178 by 110 feet; middle tower 115 feet; $225000 building and $200000 furnishings.
CHI-CHI1870-005-A01,CHI-CHI1870-005,existence_and_identity,Palmer House II construction,AND1886V2,medium,true,A fire witness reported that only the foundations had yet been built when the fire passed. This row represents the construction-stage asset that later became the second Palmer House rather than back-projecting the completed 1873 hotel into 1871.
CHI-CHI1870-005-A02,CHI-CHI1870-005,year_completed,1873,AND1886V2,medium,true,A fire witness reported that only the foundations had yet been built when the fire passed. This row represents the construction-stage asset that later became the second Palmer House rather than back-projecting the completed 1873 hotel into 1871.
