Construction Year,Building / Identifying Name,Address,Torn Down / Destroyed,Status / Outcome,Construction Date Text,Architect,Source Class,Source As Of,Source URL,Notes,Confidence
1993,Bslc,924 E 57th St,,Present in City energy-benchmarking inventory (latest record 2019); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2019,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Laboratory; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Chavez,4747 S Marshfield Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Folio SOuare Condominium Association,124 W. Polk St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Gateway Chicago West,3828 W Taylor St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Residential Care Facility; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Gleacher Center,450 North Cityfront Plaza,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Jordan,7414 N Wolcott Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Juvenile Courthouse,2245 W. Ogden Ave.,,Present in City energy-benchmarking inventory (latest record 2017); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2017,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Courthouse; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Lozano,1501 N Greenview Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Marshfield Lofts,1740 N. Marshfield,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Plaza Taino,1111 N Francisco Av,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,"Target, Bedford Park (0841)",7100 S Cicero Ave,,Present in City energy-benchmarking inventory (latest record 2020); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2020,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1993,Wright College,4300 North Narragansett,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1993,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,1150 West Fullerton Building,1150 W. Fullerton,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,1414 North Wells Condominium Association,1414 N. Wells St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,1830 N Winchester Ave,1830 N Winchester Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,411 W Ontario,411 W. Ontario Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,617-Downtown Chicago,620 N Lasalle St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Alden Estate of Northmoor,5831 N Northwest Hwy,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Chicago Near North (0942),2656 N Elston Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Chicago Transit Authority - 120 N. Racine,120 North Racine,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Irving Park Condominium,6530 W Irving Park Rd,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Nathalie Salmon House,7320 N Sheridan Rd,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Newberry Park Apartments,1355 South Blue Island,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,The Renaissance at Southshore / Symphony South Shore LLC,2425 E 71st St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Trinity United Church of Christ,400 W 95th St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: Worship Facility; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,United Center,1901 W Madison St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: Indoor Arena; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1994,Yusuf Indiana,1911 S Indiana Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1994,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,1903 - Brickyard,2555 Normandy Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,207-Senior Suites of Ravenswood Manor,2800 West Montrose Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,American Asia,4851-4887 N. Broadway,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Strip Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Catholic Charities Tolton Manor,6345 S Stewart,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Central Park Apartments,4501-15 N. Central Park,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,East Park Redevelopment Limited Partnership,3300 W Maypole Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Finkl Elementary -CPS,2332 S Western Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Haines,247 W 23rd Pl,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Marillac Soical Center,212 South Francisco Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Pre-school/Daycare; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Market SOuare Lofts Condominium Association,161 W Harrison,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Museum Of Contemporary Art — Lake Shore Park,,,Active in Park District inventory,1995,,Chicago Park District building inventory,2016-11-04,https://data.cityofchicago.org/d/u7uu-j2ma,"Building type: Museum. Location: (41.897248, -87.620982)",Medium
1995,Park Newberry,55 W. Delaware Place,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,Paseo Boricua Gateway Flags,2400-West Division ST & 2800 West Division St,,Current City individual-landmark record (2026); no loss year identified in source,1995,"James R. DeStefano, John Adams, John Ed Windhorst",City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 09/21/2022,High
1995,Point at Clark,3131 N Clark St,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Strip Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1995,The Studios,1801 South Wabash Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1995,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,190 E Walton Pl,190 E Walton Pl,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,1912 - North Avenue,1232 W North Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,227-Senior Suites-Belmont Cragin,6045 West Grand Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,229-Senior Suites-Austin,335 N. Menard Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,25650 - 600 North 9,600 N. Michigan Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Movie Theater; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,3611 W. Montrose Condominium Association,3611 W. Montrose Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,401 South Clinton,401 S Clinton St,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,410 E Bowen Ave,410 E Bowen Ave,,Present in City energy-benchmarking inventory (latest record 2019); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2019,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Arturo Velasquez Institute,2800 South Western,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Carroll @ Rosenwald Branch,2601 W 80th Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Catholic Charities Mathew Manor,271 N Albany Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Clybourn,2601 N. Clybourn Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,CornellSquareCondo Association,4922-4942 S Cornell Ave,,Present in City energy-benchmarking inventory (latest record 2018); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2018,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Daley,5024 S Wolcott Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Dcam,5758 S Maryland Ave,,Present in City energy-benchmarking inventory (latest record 2019); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2019,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Ambulatory Surgical Center; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Glen Lake I Condominium Association,6400 W Berteau,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,House of Blues Chicago,329 N Dearborn St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Performing Arts; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Lara,4619 S Wolcott Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Little Village ES,2620 S Lawndale Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Madero,3202 W 28th St,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Maple Pointe Apartments,150 W. Maple Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Museum of Contemporary Art,220 E. Chicago Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Museum; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Ortiz De Dominguez,3000 S Lawndale Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Southpoint Nursing and Rehabilitation Center,1010 W 95Th St,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,West Park,1425 N Tripp Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1996,Zapata,2728 S Kostner Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1996,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,(IL590) - Beacon Lofts (203 S. Sangamon),203 S. Sangamon,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,1515 Michigan Avenue Condominium Association,1515 -1525 S. Michigan Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,1914 - Dan Ryan,200-232 W 87th St,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,2367 W Logan,2367 West Logan Blvd,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Other - Recreation; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,3850 W Bryn Mawr Ave,3850 W Bryn Mawr Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,3940 W Bryn Mawr Ave,3940 W Bryn Mawr Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,3950 W Bryn Mawr Ave,3950 W Bryn Mawr Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,616 Fulton Lofts Condominium Association,616 W. Fulton St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,730 Michigan Avenue,730 North Michigan Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Other - Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,ABLA/Brooks Homes,1324 S. Loomis Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Aperion Care International,4815 S. Western Blvd.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Senior Living Community; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Bicycle Station Lofts Condominium Association,1632 S. Indiana Ave.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,CASL Senior Housing,2108 S. Princeton Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,CME Group Inc,333 S LaSalle St,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Financial Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Conservancy at North Park Condo I,3900 W Bryn Mawr Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Fullerton Plaza,1737-1829 W. Fullerton Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Retail Store; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,"Gale Community Academy, Stephen F -CPS",1631 W Jonquil Ter,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Marine Leadership at Ames HS,1920 N Hamlin Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1997,Market Place at Six Corners 10361,4612 - 4730 W Irving Park Rd,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1997,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Other - Mall; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
