building_event_id,building_id,event_type,event_date,date_precision,cause,description
CHI-POSTFIRE-CHI1876-007-E02,CHI-POSTFIRE-CHI1876-007,completion,1876,exact,,completed_reconstruction
CHI-POSTFIRE-CHI1876-007-E03,CHI-POSTFIRE-CHI1876-007,opening,1876,as_reported,,Catholic clergy residence
CHI-POSTFIRE-CHI1876-008-E01,CHI-POSTFIRE-CHI1876-008,construction_start,1876,exact,,construction_start_cornerstone
CHI-POSTFIRE-CHI1876-008-E02,CHI-POSTFIRE-CHI1876-008,completion,1878,exact,,construction_start_cornerstone
CHI-POSTFIRE-CHI1876-008-E03,CHI-POSTFIRE-CHI1876-008,opening,1878,as_reported,,Catholic worship
CHI-POSTFIRE-CHI1876-009-E01,CHI-POSTFIRE-CHI1876-009,construction_start,1876,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-009-E02,CHI-POSTFIRE-CHI1876-009,completion,1885,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-010-E01,CHI-POSTFIRE-CHI1876-010,construction_start,1876,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-010-E02,CHI-POSTFIRE-CHI1876-010,completion,1877,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-010-E03,CHI-POSTFIRE-CHI1876-010,opening,1877,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI1876-011-E01,CHI-POSTFIRE-CHI1876-011,construction_start,1874,exact,,completed_reconstruction
CHI-POSTFIRE-CHI1876-011-E02,CHI-POSTFIRE-CHI1876-011,completion,1876,exact,,completed_reconstruction
CHI-POSTFIRE-CHI1876-011-E03,CHI-POSTFIRE-CHI1876-011,opening,1876,as_reported,,Congregational worship
CHI-POSTFIRE-CHI1876-012-E01,CHI-POSTFIRE-CHI1876-012,construction_start,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1876-012-E02,CHI-POSTFIRE-CHI1876-012,completion,1876,exact,,completion_phase
CHI-POSTFIRE-CHI1876-012-E03,CHI-POSTFIRE-CHI1876-012,opening,1876,as_reported,,Baptist worship
CHI-POSTFIRE-CHI1876-013-E01,CHI-POSTFIRE-CHI1876-013,construction_start,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1876-013-E02,CHI-POSTFIRE-CHI1876-013,completion,1876,exact,,completion_phase
CHI-POSTFIRE-CHI1876-013-E03,CHI-POSTFIRE-CHI1876-013,opening,1876,as_reported,,Reform Jewish worship
CHI-POSTFIRE-CHI1876-014-E01,CHI-POSTFIRE-CHI1876-014,construction_start,1876,exact,,equipment_installation
CHI-POSTFIRE-CHI1876-014-E02,CHI-POSTFIRE-CHI1876-014,completion,1876,exact,,equipment_installation
CHI-POSTFIRE-CHI1876-014-E03,CHI-POSTFIRE-CHI1876-014,opening,1876,as_reported,,nine-bell memorial chime
CHI-POSTFIRE-CHI1876-015-E01,CHI-POSTFIRE-CHI1876-015,construction_start,1876,exact,,adaptive_reuse_remodel
CHI-POSTFIRE-CHI1876-015-E02,CHI-POSTFIRE-CHI1876-015,completion,1876,exact,,adaptive_reuse_remodel
CHI-POSTFIRE-CHI1876-015-E03,CHI-POSTFIRE-CHI1876-015,opening,1876,as_reported,,Catholic worship
CHI-POSTFIRE-CHI1876-016-E01,CHI-POSTFIRE-CHI1876-016,construction_start,1876,exact,,equipment_installation
CHI-POSTFIRE-CHI1876-016-E02,CHI-POSTFIRE-CHI1876-016,completion,1876,exact,,equipment_installation
CHI-POSTFIRE-CHI1876-016-E03,CHI-POSTFIRE-CHI1876-016,opening,1876,as_reported,,"6,000-pound church bell"
CHI-POSTFIRE-CHI1876-017-E01,CHI-POSTFIRE-CHI1876-017,construction_start,1875,year_range,,completion_phase
CHI-POSTFIRE-CHI1876-017-E02,CHI-POSTFIRE-CHI1876-017,completion,1876,year_range,,completion_phase
CHI-POSTFIRE-CHI1876-017-E03,CHI-POSTFIRE-CHI1876-017,opening,1876,as_reported,,company superintendent residence
CHI-POSTFIRE-CHI1876-018-E01,CHI-POSTFIRE-CHI1876-018,construction_start,1876,year-only,,new_construction_initial_phase
CHI-POSTFIRE-CHI1876-018-E02,CHI-POSTFIRE-CHI1876-018,completion,1876,year-only,,new_construction_initial_phase
CHI-POSTFIRE-CHI1876-018-E03,CHI-POSTFIRE-CHI1876-018,opening,1876,as_reported,,private residence
CHI-POSTFIRE-CHI1876-018-E04,CHI-POSTFIRE-CHI1876-018,demolition_or_loss,1922,exact,demolished after Prairie Avenue's residential decline,demolished
CHI-POSTFIRE-CHI1876-019-E01,CHI-POSTFIRE-CHI1876-019,construction_start,1875,year_range,,completion_phase
CHI-POSTFIRE-CHI1876-019-E02,CHI-POSTFIRE-CHI1876-019,completion,1876,year_range,,completion_phase
CHI-POSTFIRE-CHI1876-019-E03,CHI-POSTFIRE-CHI1876-019,opening,1875,as_reported,,private residence
CHI-POSTFIRE-CHI1876-020-E01,CHI-POSTFIRE-CHI1876-020,construction_start,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1876-020-E02,CHI-POSTFIRE-CHI1876-020,completion,1876,exact,,completion_phase
CHI-POSTFIRE-CHI1876-020-E03,CHI-POSTFIRE-CHI1876-020,opening,1876,as_reported,,private social club
CHI-POSTFIRE-CHI1876-020-E04,CHI-POSTFIRE-CHI1876-020,demolition_or_loss,1939,exact,demolished for replacement development,demolished
CHI-POSTFIRE-CHI1876-021-E01,CHI-POSTFIRE-CHI1876-021,construction_start,1876,exact,,temporary_new_construction
CHI-POSTFIRE-CHI1876-021-E02,CHI-POSTFIRE-CHI1876-021,completion,1876,exact,,temporary_new_construction
CHI-POSTFIRE-CHI1876-021-E03,CHI-POSTFIRE-CHI1876-021,opening,1876,as_reported,,temporary evangelistic meeting hall
CHI-POSTFIRE-CHI1876-022-E01,CHI-POSTFIRE-CHI1876-022,construction_start,1876,year-only,,complex_addition
CHI-POSTFIRE-CHI1876-022-E02,CHI-POSTFIRE-CHI1876-022,completion,1876,year-only,,complex_addition
CHI-POSTFIRE-CHI1876-022-E03,CHI-POSTFIRE-CHI1876-022,opening,1876,as_reported,,brewery cold storage
CHI-POSTFIRE-CHI1876-023-E01,CHI-POSTFIRE-CHI1876-023,construction_start,1876,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-023-E02,CHI-POSTFIRE-CHI1876-023,completion,1877,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-023-E03,CHI-POSTFIRE-CHI1876-023,opening,1877,as_reported,,beer production and storage
CHI-POSTFIRE-CHI1876-023-E04,CHI-POSTFIRE-CHI1876-023,demolition_or_loss,1885,exact,"destroyed by fire May 13, 1885",destroyed/rebuilt
CHI-POSTFIRE-CHI1876-024-E01,CHI-POSTFIRE-CHI1876-024,construction_start,1876,exact,,adaptive_reuse_conversion
CHI-POSTFIRE-CHI1876-024-E02,CHI-POSTFIRE-CHI1876-024,completion,1876,exact,,adaptive_reuse_conversion
CHI-POSTFIRE-CHI1876-024-E03,CHI-POSTFIRE-CHI1876-024,opening,1876,as_reported,,hotel in upper three stories; stores and offices below
CHI-POSTFIRE-CHI1876-025-E01,CHI-POSTFIRE-CHI1876-025,opening,1876,as_reported,,hotel in upper four stories above commercial space
CHI-POSTFIRE-CHI1876-026-E01,CHI-POSTFIRE-CHI1876-026,opening,1876,as_reported,,summer hospital and convalescent care for children
CHI-POSTFIRE-CHI1876-027-E01,CHI-POSTFIRE-CHI1876-027,opening,1876,as_reported,,dry-goods retail
CHI-POSTFIRE-CHI1876-028-E01,CHI-POSTFIRE-CHI1876-028,construction_start,1876,year-only,,complex_addition
CHI-POSTFIRE-CHI1876-028-E02,CHI-POSTFIRE-CHI1876-028,completion,1876,year-only,,complex_addition
CHI-POSTFIRE-CHI1876-028-E03,CHI-POSTFIRE-CHI1876-028,opening,1876,as_reported,,Sunday school and parish education
CHI-POSTFIRE-CHI1877-001-E01,CHI-POSTFIRE-CHI1877-001,construction_start,1877,year-only,,foundation_and_subbasement_phase
CHI-POSTFIRE-CHI1877-001-E02,CHI-POSTFIRE-CHI1877-001,completion,1885,year-only,,foundation_and_subbasement_phase
CHI-POSTFIRE-CHI1877-001-E03,CHI-POSTFIRE-CHI1877-001,opening,1885,as_reported,,municipal offices
CHI-POSTFIRE-CHI1877-002-E01,CHI-POSTFIRE-CHI1877-002,construction_start,1877,exact,,replacement_after_storm
CHI-POSTFIRE-CHI1877-002-E02,CHI-POSTFIRE-CHI1877-002,completion,1877,exact,,replacement_after_storm
CHI-POSTFIRE-CHI1877-002-E03,CHI-POSTFIRE-CHI1877-002,opening,1877,as_reported,,road and pedestrian river crossing
CHI-POSTFIRE-CHI1877-003-E01,CHI-POSTFIRE-CHI1877-003,construction_start,1877,exact,,construction_start_and_phase
CHI-POSTFIRE-CHI1877-003-E02,CHI-POSTFIRE-CHI1877-003,completion,1878,exact,,construction_start_and_phase
CHI-POSTFIRE-CHI1877-003-E03,CHI-POSTFIRE-CHI1877-003,opening,1878,as_reported,,road and pedestrian river crossing
CHI-POSTFIRE-CHI1877-004-E01,CHI-POSTFIRE-CHI1877-004,construction_start,1877,exact,,new_infrastructure
CHI-POSTFIRE-CHI1877-004-E02,CHI-POSTFIRE-CHI1877-004,completion,1877,exact,,new_infrastructure
CHI-POSTFIRE-CHI1877-004-E03,CHI-POSTFIRE-CHI1877-004,opening,1877,as_reported,,road river crossing
CHI-POSTFIRE-CHI1877-005-E01,CHI-POSTFIRE-CHI1877-005,construction_start,1875,exact,,completion_after_delay
CHI-POSTFIRE-CHI1877-005-E02,CHI-POSTFIRE-CHI1877-005,completion,1877,exact,,completion_after_delay
CHI-POSTFIRE-CHI1877-005-E03,CHI-POSTFIRE-CHI1877-005,opening,1877,as_reported,,road and pedestrian river crossing
CHI-POSTFIRE-CHI1877-006-E01,CHI-POSTFIRE-CHI1877-006,construction_start,1877,exact,,contract_award_and_construction_start
CHI-POSTFIRE-CHI1877-006-E02,CHI-POSTFIRE-CHI1877-006,completion,1878,exact,,contract_award_and_construction_start
CHI-POSTFIRE-CHI1877-006-E03,CHI-POSTFIRE-CHI1877-006,opening,1878,as_reported,,road river crossing
CHI-POSTFIRE-CHI1877-007-E01,CHI-POSTFIRE-CHI1877-007,completion,1877,year-only,,addition_and_enlargement
CHI-POSTFIRE-CHI1877-007-E02,CHI-POSTFIRE-CHI1877-007,opening,1877,as_reported,,Roman Catholic worship
CHI-POSTFIRE-CHI1877-008-E01,CHI-POSTFIRE-CHI1877-008,construction_start,1876,exact,,completed_new_construction
CHI-POSTFIRE-CHI1877-008-E02,CHI-POSTFIRE-CHI1877-008,completion,1877,exact,,completed_new_construction
CHI-POSTFIRE-CHI1877-008-E03,CHI-POSTFIRE-CHI1877-008,opening,1877,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI1877-009-E01,CHI-POSTFIRE-CHI1877-009,completion,1877,early-1877,,new_industrial_construction
CHI-POSTFIRE-CHI1877-009-E02,CHI-POSTFIRE-CHI1877-009,opening,1877,as_reported,,planing mill plus sash door blind and furniture manufacturing
CHI-POSTFIRE-CHI1877-010-E01,CHI-POSTFIRE-CHI1877-010,construction_start,1877,exact,,rapid_reconstruction_after_fire
CHI-POSTFIRE-CHI1877-010-E02,CHI-POSTFIRE-CHI1877-010,completion,1877,exact,,rapid_reconstruction_after_fire
CHI-POSTFIRE-CHI1877-010-E03,CHI-POSTFIRE-CHI1877-010,opening,1877,as_reported,,elevator manufacturing
CHI-POSTFIRE-CHI1877-011-E01,CHI-POSTFIRE-CHI1877-011,construction_start,1877,year-only,,cornerstone_and_construction_start
CHI-POSTFIRE-CHI1877-011-E02,CHI-POSTFIRE-CHI1877-011,completion,1881,year-only,,cornerstone_and_construction_start
CHI-POSTFIRE-CHI1877-011-E03,CHI-POSTFIRE-CHI1877-011,opening,1881,as_reported,,Roman Catholic worship
CHI-POSTFIRE-CHI1877-012-E01,CHI-POSTFIRE-CHI1877-012,construction_start,1870,year-only,,completion_and_opening
CHI-POSTFIRE-CHI1877-012-E02,CHI-POSTFIRE-CHI1877-012,completion,1877,year-only,,completion_and_opening
CHI-POSTFIRE-CHI1877-012-E03,CHI-POSTFIRE-CHI1877-012,opening,1877,as_reported,,Roman Catholic worship
CHI-POSTFIRE-CHI1877-012-E04,CHI-POSTFIRE-CHI1877-012,demolition_or_loss,1975,year,parish consolidation and demolition,demolished
CHI-POSTFIRE-CHI1877-013-E01,CHI-POSTFIRE-CHI1877-013,construction_start,1877,year-only,,acquisition_or_new_construction
CHI-POSTFIRE-CHI1877-013-E02,CHI-POSTFIRE-CHI1877-013,completion,1877,year-only,,acquisition_or_new_construction
CHI-POSTFIRE-CHI1877-013-E03,CHI-POSTFIRE-CHI1877-013,opening,1877,as_reported,,medical education
CHI-POSTFIRE-CHI1877-014-E01,CHI-POSTFIRE-CHI1877-014,construction_start,1877,exact,,temporary_building_and_future_wing_nucleus
CHI-POSTFIRE-CHI1877-014-E02,CHI-POSTFIRE-CHI1877-014,completion,1877,exact,,temporary_building_and_future_wing_nucleus
CHI-POSTFIRE-CHI1877-014-E03,CHI-POSTFIRE-CHI1877-014,opening,1877,as_reported,,library museum and historical collections
CHI-POSTFIRE-CHI1877-014-E04,CHI-POSTFIRE-CHI1877-014,demolition_or_loss,1892,year,removed for later society building,demolished
CHI-POSTFIRE-CHI1877-015-E01,CHI-POSTFIRE-CHI1877-015,construction_start,1877,year-only,,new_commercial_construction
CHI-POSTFIRE-CHI1877-015-E02,CHI-POSTFIRE-CHI1877-015,completion,1877,year-only,,new_commercial_construction
CHI-POSTFIRE-CHI1877-015-E03,CHI-POSTFIRE-CHI1877-015,opening,1877,as_reported,,store and wholesale commercial space
CHI-POSTFIRE-CHI1877-016-E01,CHI-POSTFIRE-CHI1877-016,construction_start,1877,circa,,new_residential_group
CHI-POSTFIRE-CHI1877-016-E02,CHI-POSTFIRE-CHI1877-016,completion,1877,circa,,new_residential_group
CHI-POSTFIRE-CHI1877-016-E03,CHI-POSTFIRE-CHI1877-016,opening,1877,as_reported,,residential rowhouses
CHI-POSTFIRE-CHI1877-017-E01,CHI-POSTFIRE-CHI1877-017,construction_start,1877,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1877-017-E02,CHI-POSTFIRE-CHI1877-017,completion,1877,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1877-017-E03,CHI-POSTFIRE-CHI1877-017,opening,1877,as_reported,,private residence
CHI-POSTFIRE-CHI1877-017-E04,CHI-POSTFIRE-CHI1877-017,demolition_or_loss,1918,year,street widening,demolished
CHI-POSTFIRE-CHI1877-018-E01,CHI-POSTFIRE-CHI1877-018,construction_start,1877,exact,,new_commercial_construction
CHI-POSTFIRE-CHI1877-018-E02,CHI-POSTFIRE-CHI1877-018,completion,1877,exact,,new_commercial_construction
CHI-POSTFIRE-CHI1877-018-E03,CHI-POSTFIRE-CHI1877-018,opening,1877,as_reported,,family hotel
CHI-POSTFIRE-CHI1877-018-E04,CHI-POSTFIRE-CHI1877-018,demolition_or_loss,1887,year,replaced by Auditorium development,demolished
CHI-POSTFIRE-CHI1877-019-E01,CHI-POSTFIRE-CHI1877-019,construction_start,1877,,,documented_construction_phase
CHI-POSTFIRE-CHI1877-020-E01,CHI-POSTFIRE-CHI1877-020,construction_start,1877,,,near_completion_construction_phase
CHI-POSTFIRE-CHI1877-021-E01,CHI-POSTFIRE-CHI1877-021,opening,1877,as_reported,,affordable Christian boarding house for working and studying women
CHI-POSTFIRE-CHI1877-022-E01,CHI-POSTFIRE-CHI1877-022,construction_start,1877,exact,,temporary_retail_conversion
CHI-POSTFIRE-CHI1877-022-E02,CHI-POSTFIRE-CHI1877-022,completion,1877,exact,,temporary_retail_conversion
CHI-POSTFIRE-CHI1877-022-E03,CHI-POSTFIRE-CHI1877-022,opening,1877,as_reported,,temporary department store
CHI-POSTFIRE-CHI1877-022-E04,CHI-POSTFIRE-CHI1877-022,demolition_or_loss,1892,year,Exposition Building demolition,demolished
CHI-POSTFIRE-CHI1877-023-E01,CHI-POSTFIRE-CHI1877-023,construction_start,1875,year-only,,infrastructure_commissioning_test
CHI-POSTFIRE-CHI1877-023-E02,CHI-POSTFIRE-CHI1877-023,completion,1876,year-only,,infrastructure_commissioning_test
CHI-POSTFIRE-CHI1877-023-E03,CHI-POSTFIRE-CHI1877-023,opening,1876,as_reported,,potable-water pumping
CHI-POSTFIRE-CHI1877-024-E01,CHI-POSTFIRE-CHI1877-024,construction_start,1877,year-only,,citywide_infrastructure_expansion
CHI-POSTFIRE-CHI1877-024-E02,CHI-POSTFIRE-CHI1877-024,completion,1877,year-only,,citywide_infrastructure_expansion
CHI-POSTFIRE-CHI1877-024-E03,CHI-POSTFIRE-CHI1877-024,opening,1877,as_reported,,municipal fire alarm and dispatch
CHI-POSTFIRE-CHI1877-025-E01,CHI-POSTFIRE-CHI1877-025,construction_start,1877,exact,,new_underground_infrastructure
CHI-POSTFIRE-CHI1877-025-E02,CHI-POSTFIRE-CHI1877-025,completion,1877,exact,,new_underground_infrastructure
CHI-POSTFIRE-CHI1877-025-E03,CHI-POSTFIRE-CHI1877-025,opening,1877,as_reported,,municipal fire-alarm telegraph
CHI-POSTFIRE-CHI1877-026-E01,CHI-POSTFIRE-CHI1877-026,construction_start,1874,year-only,,cut_stone_construction_phase
CHI-POSTFIRE-CHI1877-026-E02,CHI-POSTFIRE-CHI1877-026,completion,1880,year-only,,cut_stone_construction_phase
CHI-POSTFIRE-CHI1877-026-E03,CHI-POSTFIRE-CHI1877-026,opening,1879,as_reported,,post office custom house courts and federal offices
CHI-POSTFIRE-CHI1877-026-E04,CHI-POSTFIRE-CHI1877-026,demolition_or_loss,1896,year,demolition for replacement federal building,demolished
CHI-POSTFIRE-CHI1878-001-E01,CHI-POSTFIRE-CHI1878-001,construction_start,1876,exact,,completion_and_dedication
CHI-POSTFIRE-CHI1878-001-E02,CHI-POSTFIRE-CHI1878-001,completion,1878,exact,,completion_and_dedication
CHI-POSTFIRE-CHI1878-001-E03,CHI-POSTFIRE-CHI1878-001,opening,1878,as_reported,,Catholic worship
CHI-POSTFIRE-CHI1878-002-E01,CHI-POSTFIRE-CHI1878-002,construction_start,1877,month,,completion
CHI-POSTFIRE-CHI1878-002-E02,CHI-POSTFIRE-CHI1878-002,completion,1878,month,,completion
CHI-POSTFIRE-CHI1878-002-E03,CHI-POSTFIRE-CHI1878-002,opening,1878,as_reported,,road and pedestrian river crossing
CHI-POSTFIRE-CHI1878-003-E01,CHI-POSTFIRE-CHI1878-003,construction_start,1877,exact,,completion
CHI-POSTFIRE-CHI1878-003-E02,CHI-POSTFIRE-CHI1878-003,completion,1878,exact,,completion
CHI-POSTFIRE-CHI1878-003-E03,CHI-POSTFIRE-CHI1878-003,opening,1878,as_reported,,road river crossing
CHI-POSTFIRE-CHI1878-004-E01,CHI-POSTFIRE-CHI1878-004,construction_start,1878,exact,,new_infrastructure_construction
CHI-POSTFIRE-CHI1878-004-E02,CHI-POSTFIRE-CHI1878-004,completion,1878,exact,,new_infrastructure_construction
CHI-POSTFIRE-CHI1878-004-E03,CHI-POSTFIRE-CHI1878-004,opening,1879,as_reported,,grade-separated road and pedestrian crossing
CHI-POSTFIRE-CHI1878-005-E01,CHI-POSTFIRE-CHI1878-005,construction_start,1878,unknown,,construction_start_and_phase
CHI-POSTFIRE-CHI1878-006-E01,CHI-POSTFIRE-CHI1878-006,construction_start,1877,year-only,,superstructure_contract_and_construction_phase
CHI-POSTFIRE-CHI1878-006-E02,CHI-POSTFIRE-CHI1878-006,completion,1885,year-only,,superstructure_contract_and_construction_phase
CHI-POSTFIRE-CHI1878-006-E03,CHI-POSTFIRE-CHI1878-006,opening,1885,as_reported,,municipal and county government
CHI-POSTFIRE-CHI1878-007-E01,CHI-POSTFIRE-CHI1878-007,completion,1880,year-only,,appropriation_and_active_construction_phase
CHI-POSTFIRE-CHI1878-007-E02,CHI-POSTFIRE-CHI1878-007,opening,1879,as_reported,,"post office, custom house, sub-treasury, federal courts, pension and internal revenue offices"
CHI-POSTFIRE-CHI1878-007-E03,CHI-POSTFIRE-CHI1878-007,demolition_or_loss,1896,year,demolished for replacement federal building,demolished
CHI-POSTFIRE-CHI1878-008-E01,CHI-POSTFIRE-CHI1878-008,construction_start,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-008-E02,CHI-POSTFIRE-CHI1878-008,completion,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-008-E03,CHI-POSTFIRE-CHI1878-008,opening,1878,as_reported,,"military drill, company rooms, exhibitions, concerts, and rifle practice"
CHI-POSTFIRE-CHI1878-008-E04,CHI-POSTFIRE-CHI1878-008,demolition_or_loss,1890,year,converted/replaced after regiment moved,demolished/converted
CHI-POSTFIRE-CHI1878-009-E01,CHI-POSTFIRE-CHI1878-009,construction_start,1878,exact,,reconstruction
CHI-POSTFIRE-CHI1878-009-E02,CHI-POSTFIRE-CHI1878-009,completion,1878,exact,,reconstruction
CHI-POSTFIRE-CHI1878-009-E03,CHI-POSTFIRE-CHI1878-009,opening,1878,as_reported,,stage theater
CHI-POSTFIRE-CHI1878-009-E04,CHI-POSTFIRE-CHI1878-009,demolition_or_loss,1880,exact,fire,destroyed
CHI-POSTFIRE-CHI1878-010-E01,CHI-POSTFIRE-CHI1878-010,construction_start,1877,season,,completion_and_occupancy
CHI-POSTFIRE-CHI1878-010-E02,CHI-POSTFIRE-CHI1878-010,completion,1878,season,,completion_and_occupancy
CHI-POSTFIRE-CHI1878-010-E03,CHI-POSTFIRE-CHI1878-010,opening,1878,as_reported,,"retail, classrooms, library, reading room, and gymnasium"
CHI-POSTFIRE-CHI1878-011-E01,CHI-POSTFIRE-CHI1878-011,completion,1878,exact,,completion_and_specialized_fitout
CHI-POSTFIRE-CHI1878-011-E02,CHI-POSTFIRE-CHI1878-011,opening,1878,as_reported,,insurance fire salvage patrol
CHI-POSTFIRE-CHI1878-012-E01,CHI-POSTFIRE-CHI1878-012,construction_start,1878,unknown,,construction_start_cornerstone
CHI-POSTFIRE-CHI1878-013-E01,CHI-POSTFIRE-CHI1878-013,construction_start,1878,unknown,,addition
CHI-POSTFIRE-CHI1878-014-E01,CHI-POSTFIRE-CHI1878-014,construction_start,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-014-E02,CHI-POSTFIRE-CHI1878-014,completion,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-014-E03,CHI-POSTFIRE-CHI1878-014,opening,1878,as_reported,,Catholic priest residence
CHI-POSTFIRE-CHI1878-015-E01,CHI-POSTFIRE-CHI1878-015,completion,1878,month,,completion_and_occupancy
CHI-POSTFIRE-CHI1878-015-E02,CHI-POSTFIRE-CHI1878-015,opening,1878,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI1878-015-E03,CHI-POSTFIRE-CHI1878-015,demolition_or_loss,1884,exact,fire,destroyed and rebuilt
CHI-POSTFIRE-CHI1878-016-E01,CHI-POSTFIRE-CHI1878-016,completion,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-016-E02,CHI-POSTFIRE-CHI1878-016,opening,1878,as_reported,,women's seminary
CHI-POSTFIRE-CHI1878-017-E01,CHI-POSTFIRE-CHI1878-017,completion,1878,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1878-017-E02,CHI-POSTFIRE-CHI1878-017,opening,1878,as_reported,,four private residences
CHI-POSTFIRE-CHI1878-018-E01,CHI-POSTFIRE-CHI1878-018,completion,1878,year-only,,new_outbuilding_construction
CHI-POSTFIRE-CHI1878-018-E02,CHI-POSTFIRE-CHI1878-018,opening,1878,as_reported,,residential barns/stables
CHI-POSTFIRE-CHI1878-019-E01,CHI-POSTFIRE-CHI1878-019,construction_start,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-019-E02,CHI-POSTFIRE-CHI1878-019,completion,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-019-E03,CHI-POSTFIRE-CHI1878-019,opening,1878,as_reported,,"heavy printing, paper company, and commercial tenants"
CHI-POSTFIRE-CHI1878-020-E01,CHI-POSTFIRE-CHI1878-020,construction_start,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-020-E02,CHI-POSTFIRE-CHI1878-020,completion,1878,year-only,,new_construction
CHI-POSTFIRE-CHI1878-020-E03,CHI-POSTFIRE-CHI1878-020,opening,1878,as_reported,,printing offices and commercial rental
CHI-POSTFIRE-CHI1878-021-E01,CHI-POSTFIRE-CHI1878-021,construction_start,1878,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1878-021-E02,CHI-POSTFIRE-CHI1878-021,completion,1878,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1878-021-E03,CHI-POSTFIRE-CHI1878-021,opening,1878,as_reported,,private residence
CHI-POSTFIRE-CHI1878-022-E01,CHI-POSTFIRE-CHI1878-022,construction_start,1878,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1878-022-E02,CHI-POSTFIRE-CHI1878-022,completion,1878,year-only,,new_residential_construction
CHI-POSTFIRE-CHI1878-022-E03,CHI-POSTFIRE-CHI1878-022,opening,1878,as_reported,,flats
CHI-POSTFIRE-CHI1878-023-E01,CHI-POSTFIRE-CHI1878-023,construction_start,1878,year-range,,construction_start_and_phase
CHI-POSTFIRE-CHI1878-023-E02,CHI-POSTFIRE-CHI1878-023,completion,1879,year-range,,construction_start_and_phase
CHI-POSTFIRE-CHI1878-023-E03,CHI-POSTFIRE-CHI1878-023,opening,1879,as_reported,,"stores, commercial space, and corner hotel"
CHI-POSTFIRE-CHI1878-024-E01,CHI-POSTFIRE-CHI1878-024,construction_start,1878,year-only,,industrial_addition
CHI-POSTFIRE-CHI1878-024-E02,CHI-POSTFIRE-CHI1878-024,completion,1878,year-only,,industrial_addition
CHI-POSTFIRE-CHI1878-024-E03,CHI-POSTFIRE-CHI1878-024,opening,1878,as_reported,,brewery cold storage
CHI-POSTFIRE-CHI1878-025-E01,CHI-POSTFIRE-CHI1878-025,construction_start,1878,year-only,,industrial_addition
CHI-POSTFIRE-CHI1878-025-E02,CHI-POSTFIRE-CHI1878-025,completion,1878,year-only,,industrial_addition
CHI-POSTFIRE-CHI1878-025-E03,CHI-POSTFIRE-CHI1878-025,opening,1878,as_reported,,"brewery horses, vehicles, and service functions"
CHI-POSTFIRE-CHI1878-026-E01,CHI-POSTFIRE-CHI1878-026,construction_start,1878,exact,,major_reconstruction_and_redecoration
CHI-POSTFIRE-CHI1878-026-E02,CHI-POSTFIRE-CHI1878-026,completion,1878,exact,,major_reconstruction_and_redecoration
CHI-POSTFIRE-CHI1878-026-E03,CHI-POSTFIRE-CHI1878-026,opening,1878,as_reported,,stage theater
CHI-POSTFIRE-CHI1878-026-E04,CHI-POSTFIRE-CHI1878-026,demolition_or_loss,1882,year,demolished when lease expired,demolished
CHI-POSTFIRE-CHI1878-027-E01,CHI-POSTFIRE-CHI1878-027,construction_start,1878,month,,conversion_and_reconstruction
CHI-POSTFIRE-CHI1878-027-E02,CHI-POSTFIRE-CHI1878-027,completion,1878,month,,conversion_and_reconstruction
CHI-POSTFIRE-CHI1878-027-E03,CHI-POSTFIRE-CHI1878-027,opening,1878,as_reported,,regular stage theater
CHI-POSTFIRE-CHI1878-028-E01,CHI-POSTFIRE-CHI1878-028,construction_start,1878,year-only,,reported_rebuild
CHI-POSTFIRE-CHI1878-028-E02,CHI-POSTFIRE-CHI1878-028,completion,1878,year-only,,reported_rebuild
CHI-POSTFIRE-CHI1878-028-E03,CHI-POSTFIRE-CHI1878-028,opening,1878,as_reported,,road crossing
CHI-POSTFIRE-CHI1879-001-E01,CHI-POSTFIRE-CHI1879-001,construction_start,1879,exact,,new_construction
